Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal,PoidsLimiteUnitaire,X,Y,Z,pictogramme,utilisateur,DateModif,DateCrea,Type1,Type2,Type3
D,36,2305,40,120,110,120,2000,,,,,,,,,,,
D,36,2305,50,120,110,120,2000,,,,,,,,,,,
D,36,2305,60,120,110,120,2000,,,,,,,,,,,
D,36,2306,1,120,80,130,2000,,,,,,,,,,,
D,36,2306,2,120,80,80,2000,,,,,,,,,,,
D,36,2306,20,120,110,120,2000,,,,,,,,,,,
D,36,2306,30,120,110,120,2000,,,,,,,,,,,
D,36,2306,40,120,110,120,2000,,,,,,,,,,,
D,36,2306,50,120,110,120,2000,,,,,,,,,,,
D,36,2306,60,120,110,120,2000,,,,,,,,,,,
D,36,2401,1,120,80,130,2000,,,,,,,,,,,
D,36,2401,2,120,80,80,2000,,,,,,,,,,,
D,36,2401,20,120,110,120,2000,,,,,,,,,,,
D,36,2401,30,120,110,120,2000,,,,,,,,,,,
D,36,2401,40,120,110,120,2000,,,,,,,,,,,
D,36,2401,50,120,110,120,2000,,,,,,,,,,,
D,36,2401,60,120,110,120,2000,,,,,,,,,,,
D,36,2402,1,120,80,130,2000,,,,,,,,,,,
D,36,2402,2,120,80,80,2000,,,,,,,,,,,
D,36,2402,20,120,110,120,2000,,,,,,,,,,,
D,36,2402,30,120,110,120,2000,,,,,,,,,,,
D,36,2402,40,120,110,120,2000,,,,,,,,,,,
D,36,2402,50,120,110,120,2000,,,,,,,,,,,
D,36,2402,60,120,110,120,2000,,,,,,,,,,,
D,36,2403,1,120,80,130,2000,,,,,,,,,,,
D,36,2403,2,120,80,80,2000,,,,,,,,,,,
D,36,2403,20,120,110,120,2000,,,,,,,,,,,
D,36,2403,30,120,110,120,2000,,,,,,,,,,,
D,36,2403,40,120,110,120,2000,,,,,,,,,,,
D,36,2403,50,120,110,120,2000,,,,,,,,,,,
D,36,2403,60,120,110,120,2000,,,,,,,,,,,
D,36,2404,1,120,80,130,2000,,,,,,,,,,,
D,36,2404,2,120,80,80,2000,,,,,,,,,,,
D,36,2404,20,120,110,120,2000,,,,,,,,,,,
D,36,2404,30,120,110,120,2000,,,,,,,,,,,
D,36,2404,40,120,110,120,2000,,,,,,,,,,,
D,36,2404,50,120,110,120,2000,,,,,,,,,,,
D,36,2404,60,120,110,120,2000,,,,,,,,,,,
D,36,2405,1,120,80,130,2000,,,,,,,,,,,
D,36,2405,2,120,80,80,2000,,,,,,,,,,,
D,36,2405,20,120,110,120,2000,,,,,,,,,,,
D,36,2405,30,120,110,120,2000,,,,,,,,,,,
D,36,2405,40,120,110,120,2000,,,,,,,,,,,
D,36,2405,50,120,110,120,2000,,,,,,,,,,,
D,36,2405,60,120,110,120,2000,,,,,,,,,,,
D,36,2406,1,120,80,130,2000,,,,,,,,,,,
D,36,2406,2,120,80,80,2000,,,,,,,,,,,
D,36,2406,20,120,110,120,2000,,,,,,,,,,,
D,36,2406,30,120,110,120,2000,,,,,,,,,,,
D,36,2406,40,120,110,120,2000,,,,,,,,,,,
D,36,2406,50,120,110,120,2000,,,,,,,,,,,
D,36,2406,60,120,110,120,2000,,,,,,,,,,,
D,36,2501,1,120,80,130,2000,,,,,,,,,,,
D,36,2501,2,120,80,80,2000,,,,,,,,,,,
D,36,2501,20,120,110,120,2000,,,,,,,,,,,
D,36,2501,30,120,110,120,2000,,,,,,,,,,,
D,36,2501,40,120,110,120,2000,,,,,,,,,,,
D,36,2501,50,120,110,120,2000,,,,,,,,,,,
D,36,2501,60,120,110,120,2000,,,,,,,,,,,
D,36,2502,1,120,80,130,2000,,,,,,,,,,,
D,36,2502,2,120,80,80,2000,,,,,,,,,,,
D,36,2502,20,120,110,120,2000,,,,,,,,,,,
D,36,2502,30,120,110,120,2000,,,,,,,,,,,
D,36,2502,40,120,110,120,2000,,,,,,,,,,,
D,36,2502,50,120,110,120,2000,,,,,,,,,,,
D,36,2502,60,120,110,120,2000,,,,,,,,,,,
D,36,2503,1,120,80,130,2000,,,,,,,,,,,
D,36,2503,2,120,80,80,2000,,,,,,,,,,,
D,36,2503,20,120,110,120,2000,,,,,,,,,,,
D,36,2503,30,120,110,120,2000,,,,,,,,,,,
D,36,2503,40,120,110,120,2000,,,,,,,,,,,
D,36,2503,50,120,110,120,2000,,,,,,,,,,,
D,36,2503,60,120,110,120,2000,,,,,,,,,,,
D,36,2504,1,120,80,130,2000,,,,,,,,,,,
D,36,2504,2,120,80,80,2000,,,,,,,,,,,
D,36,2504,20,120,110,120,2000,,,,,,,,,,,
D,36,2504,30,120,110,120,2000,,,,,,,,,,,
D,36,2504,40,120,110,120,2000,,,,,,,,,,,
D,36,2504,50,120,110,120,2000,,,,,,,,,,,
D,36,2504,60,120,110,120,2000,,,,,,,,,,,
D,36,2505,1,120,80,130,2000,,,,,,,,,,,
D,36,2505,2,120,80,80,2000,,,,,,,,,,,
D,36,2505,20,120,110,120,2000,,,,,,,,,,,
D,36,2505,30,120,110,120,2000,,,,,,,,,,,
D,36,2505,40,120,110,120,2000,,,,,,,,,,,
D,36,2505,50,120,110,120,2000,,,,,,,,,,,
D,36,2505,60,120,110,120,2000,,,,,,,,,,,
D,36,2506,1,120,80,130,2000,,,,,,,,,,,
D,36,2506,2,120,80,80,2000,,,,,,,,,,,
D,36,2506,20,120,110,120,2000,,,,,,,,,,,
D,36,2506,30,120,110,120,2000,,,,,,,,,,,
D,36,2506,40,120,110,120,2000,,,,,,,,,,,
D,36,2506,50,120,110,120,2000,,,,,,,,,,,
D,36,2506,60,120,110,120,2000,,,,,,,,,,,
D,37,1201,20,120,110,120,2000,,,,,,,,,,,
D,37,1201,30,120,110,120,2000,,,,,,,,,,,
D,37,1201,40,120,110,120,2000,,,,,,,,,,,
D,37,1201,50,120,110,120,2000,,,,,,,,,,,
D,37,1201,60,120,110,120,2000,,,,,,,,,,,
D,37,1202,20,120,110,120,2000,,,,,,,,,,,
D,37,1202,30,120,110,120,2000,,,,,,,,,,,
D,37,1202,40,120,110,120,2000,,,,,,,,,,,
D,37,1202,50,120,110,120,2000,,,,,,,,,,,
D,37,1202,60,120,110,120,2000,,,,,,,,,,,
D,37,1203,20,120,110,120,2000,,,,,,,,,,,
D,37,1203,30,120,110,120,2000,,,,,,,,,,,
D,37,1203,40,120,110,120,2000,,,,,,,,,,,
D,37,1203,50,120,110,120,2000,,,,,,,,,,,
D,37,1203,60,120,110,120,2000,,,,,,,,,,,
D,37,1204,20,120,110,120,2000,,,,,,,,,,,
D,37,1204,30,120,110,120,2000,,,,,,,,,,,
D,37,1204,40,120,110,120,2000,,,,,,,,,,,
D,37,1204,50,120,110,120,2000,,,,,,,,,,,
D,37,1204,60,120,110,120,2000,,,,,,,,,,,
D,37,1205,20,120,110,120,2000,,,,,,,,,,,
D,37,1205,30,120,110,120,2000,,,,,,,,,,,
D,37,1205,40,120,110,120,2000,,,,,,,,,,,
D,37,1205,50,120,110,120,2000,,,,,,,,,,,
D,37,1205,60,120,110,120,2000,,,,,,,,,,,
D,37,1206,20,120,110,120,2000,,,,,,,,,,,
D,37,1206,30,120,110,120,2000,,,,,,,,,,,
D,37,1206,40,120,110,120,2000,,,,,,,,,,,
D,37,1206,50,120,110,120,2000,,,,,,,,,,,
D,37,1206,60,120,110,120,2000,,,,,,,,,,,
D,37,1207,20,120,110,120,2000,,,,,,,,,,,
D,37,1207,30,120,110,120,2000,,,,,,,,,,,
D,37,1207,40,120,110,120,2000,,,,,,,,,,,
D,37,1207,50,120,110,120,2000,,,,,,,,,,,
D,37,1207,60,120,110,120,2000,,,,,,,,,,,
D,37,1208,20,120,110,120,2000,,,,,,,,,,,
D,37,1208,30,120,110,120,2000,,,,,,,,,,,
D,37,1208,40,120,110,120,2000,,,,,,,,,,,
D,37,1208,50,120,110,120,2000,,,,,,,,,,,
D,37,1208,60,120,110,120,2000,,,,,,,,,,,
D,37,1301,1,120,80,130,2000,,,,,,,,,,,
D,37,1301,2,120,80,80,2000,,,,,,,,,,,
D,37,1301,20,120,110,120,2000,,,,,,,,,,,
D,37,1301,30,120,110,120,2000,,,,,,,,,,,
D,37,1301,40,120,110,120,2000,,,,,,,,,,,
D,37,1301,50,120,110,120,2000,,,,,,,,,,,
D,37,1301,60,120,110,120,2000,,,,,,,,,,,
D,37,1302,1,120,80,130,2000,,,,,,,,,,,
D,37,1302,2,120,80,80,2000,,,,,,,,,,,
D,37,1302,20,120,110,120,2000,,,,,,,,,,,
D,37,1302,30,120,110,120,2000,,,,,,,,,,,
D,37,1302,40,120,110,120,2000,,,,,,,,,,,
D,37,1302,50,120,110,120,2000,,,,,,,,,,,
D,37,1302,60,120,110,120,2000,,,,,,,,,,,
D,37,1303,1,120,80,130,2000,,,,,,,,,,,
D,37,1303,2,120,80,80,2000,,,,,,,,,,,
D,37,1303,20,120,110,120,2000,,,,,,,,,,,
D,37,1303,30,120,110,120,2000,,,,,,,,,,,
D,37,1303,40,120,110,120,2000,,,,,,,,,,,
D,37,1303,50,120,110,120,2000,,,,,,,,,,,
D,37,1303,60,120,110,120,2000,,,,,,,,,,,
D,37,1304,1,120,80,130,2000,,,,,,,,,,,
D,37,1304,2,120,80,80,2000,,,,,,,,,,,
D,37,1304,20,120,110,120,2000,,,,,,,,,,,
D,37,1304,30,120,110,120,2000,,,,,,,,,,,
D,37,1304,40,120,110,120,2000,,,,,,,,,,,
D,37,1304,50,120,110,120,2000,,,,,,,,,,,
D,37,1304,60,120,110,120,2000,,,,,,,,,,,
D,37,1305,1,120,80,130,2000,,,,,,,,,,,
D,37,1305,2,120,80,80,2000,,,,,,,,,,,
D,37,1305,20,120,110,120,2000,,,,,,,,,,,
D,37,1305,30,120,110,120,2000,,,,,,,,,,,
D,37,1305,40,120,110,120,2000,,,,,,,,,,,
D,37,1305,50,120,110,120,2000,,,,,,,,,,,
D,37,1305,60,120,110,120,2000,,,,,,,,,,,
D,37,1306,1,120,80,130,2000,,,,,,,,,,,
D,37,1306,2,120,80,80,2000,,,,,,,,,,,
D,37,1306,20,120,110,120,2000,,,,,,,,,,,
D,37,1306,30,120,110,120,2000,,,,,,,,,,,
D,37,1306,40,120,110,120,2000,,,,,,,,,,,
D,37,1306,50,120,110,120,2000,,,,,,,,,,,
D,37,1306,60,120,110,120,2000,,,,,,,,,,,
D,37,1401,1,120,80,130,2000,,,,,,,,,,,
D,37,1401,2,120,80,80,2000,,,,,,,,,,,
D,37,1401,20,120,110,120,2000,,,,,,,,,,,
D,37,1401,30,120,110,120,2000,,,,,,,,,,,
D,37,1401,40,120,110,120,2000,,,,,,,,,,,
D,37,1401,50,120,110,120,2000,,,,,,,,,,,
D,37,1401,60,120,110,120,2000,,,,,,,,,,,
D,37,1402,1,120,80,130,2000,,,,,,,,,,,
D,37,1402,2,120,80,80,2000,,,,,,,,,,,
D,37,1402,20,120,110,120,2000,,,,,,,,,,,
D,37,1402,30,120,110,120,2000,,,,,,,,,,,
D,37,1402,40,120,110,120,2000,,,,,,,,,,,
D,37,1402,50,120,110,120,2000,,,,,,,,,,,
D,37,1402,60,120,110,120,2000,,,,,,,,,,,
D,37,1403,1,120,80,130,2000,,,,,,,,,,,
D,37,1403,2,120,80,80,2000,,,,,,,,,,,
D,37,1403,20,120,110,120,2000,,,,,,,,,,,
D,37,1403,30,120,110,120,2000,,,,,,,,,,,
D,37,1403,40,120,110,120,2000,,,,,,,,,,,
D,37,1403,50,120,110,120,2000,,,,,,,,,,,
D,37,1403,60,120,110,120,2000,,,,,,,,,,,
D,37,1404,1,120,80,130,2000,,,,,,,,,,,
D,37,1404,2,120,80,80,2000,,,,,,,,,,,
D,37,1404,20,120,110,120,2000,,,,,,,,,,,
D,37,1404,30,120,110,120,2000,,,,,,,,,,,
D,37,1404,40,120,110,120,2000,,,,,,,,,,,
D,37,1404,50,120,110,120,2000,,,,,,,,,,,
D,37,1404,60,120,110,120,2000,,,,,,,,,,,
D,37,1405,1,120,80,130,2000,,,,,,,,,,,
D,37,1405,2,120,80,80,2000,,,,,,,,,,,
D,37,1405,20,120,110,120,2000,,,,,,,,,,,
D,37,1405,30,120,110,120,2000,,,,,,,,,,,
D,37,1405,40,120,110,120,2000,,,,,,,,,,,
D,37,1405,50,120,110,120,2000,,,,,,,,,,,
D,37,1405,60,120,110,120,2000,,,,,,,,,,,
D,37,1406,1,120,80,130,2000,,,,,,,,,,,
D,37,1406,2,120,80,80,2000,,,,,,,,,,,
D,37,1406,20,120,110,120,2000,,,,,,,,,,,
D,37,1406,30,120,110,120,2000,,,,,,,,,,,
D,37,1406,40,120,110,120,2000,,,,,,,,,,,
D,37,1406,50,120,110,120,2000,,,,,,,,,,,
D,37,1406,60,120,110,120,2000,,,,,,,,,,,
D,37,1501,1,120,80,130,2000,,,,,,,,,,,
D,37,1501,2,120,80,80,2000,,,,,,,,,,,
D,37,1501,20,120,110,120,2000,,,,,,,,,,,
D,37,1501,30,120,110,120,2000,,,,,,,,,,,
D,37,1501,40,120,110,120,2000,,,,,,,,,,,
D,37,1501,50,120,110,120,2000,,,,,,,,,,,
D,37,1501,60,120,110,120,2000,,,,,,,,,,,
D,37,1502,1,120,80,130,2000,,,,,,,,,,,
D,37,1502,2,120,80,80,2000,,,,,,,,,,,
D,37,1502,20,120,110,120,2000,,,,,,,,,,,
D,37,1502,30,120,110,120,2000,,,,,,,,,,,
D,37,1502,40,120,110,120,2000,,,,,,,,,,,
D,37,1502,50,120,110,120,2000,,,,,,,,,,,
D,37,1502,60,120,110,120,2000,,,,,,,,,,,
D,37,1503,1,120,80,130,2000,,,,,,,,,,,
D,37,1503,2,120,80,80,2000,,,,,,,,,,,
D,37,1503,20,120,110,120,2000,,,,,,,,,,,
D,37,1503,30,120,110,120,2000,,,,,,,,,,,
D,37,1503,40,120,110,120,2000,,,,,,,,,,,
D,37,1503,50,120,110,120,2000,,,,,,,,,,,
D,37,1503,60,120,110,120,2000,,,,,,,,,,,
D,37,1504,1,120,80,130,2000,,,,,,,,,,,
D,37,1504,2,120,80,80,2000,,,,,,,,,,,
D,37,1504,20,120,110,120,2000,,,,,,,,,,,
D,37,1504,30,120,110,120,2000,,,,,,,,,,,
D,37,1504,40,120,110,120,2000,,,,,,,,,,,
D,37,1504,50,120,110,120,2000,,,,,,,,,,,
D,37,1504,60,120,110,120,2000,,,,,,,,,,,
D,37,1505,1,120,80,130,2000,,,,,,,,,,,
D,37,1505,2,120,80,80,2000,,,,,,,,,,,
D,37,1505,20,120,110,120,2000,,,,,,,,,,,
D,37,1505,30,120,110,120,2000,,,,,,,,,,,
D,37,1505,40,120,110,120,2000,,,,,,,,,,,
D,37,1505,50,120,110,120,2000,,,,,,,,,,,
D,37,1505,60,120,110,120,2000,,,,,,,,,,,
D,37,1506,1,120,80,130,2000,,,,,,,,,,,
D,37,1506,2,120,80,80,2000,,,,,,,,,,,
D,37,1506,20,120,110,120,2000,,,,,,,,,,,
D,37,1506,30,120,110,120,2000,,,,,,,,,,,
D,37,1506,40,120,110,120,2000,,,,,,,,,,,
D,37,1506,50,120,110,120,2000,,,,,,,,,,,
D,37,1506,60,120,110,120,2000,,,,,,,,,,,
D,37,1601,1,120,80,130,2000,,,,,,,,,,,
D,37,1601,2,120,80,80,2000,,,,,,,,,,,
D,37,1601,20,120,110,120,2000,,,,,,,,,,,
D,37,1601,30,120,110,120,2000,,,,,,,,,,,
D,37,1601,40,120,110,120,2000,,,,,,,,,,,
D,37,1601,50,120,110,120,2000,,,,,,,,,,,
D,37,1601,60,120,110,120,2000,,,,,,,,,,,
D,37,1602,1,120,80,130,2000,,,,,,,,,,,
D,37,1602,2,120,80,80,2000,,,,,,,,,,,
D,37,1602,20,120,110,120,2000,,,,,,,,,,,
D,37,1602,30,120,110,120,2000,,,,,,,,,,,
D,37,1602,40,120,110,120,2000,,,,,,,,,,,
D,37,1602,50,120,110,120,2000,,,,,,,,,,,
D,37,1602,60,120,110,120,2000,,,,,,,,,,,
D,37,1603,1,120,80,130,2000,,,,,,,,,,,
D,37,1603,2,120,80,80,2000,,,,,,,,,,,
D,37,1603,20,120,110,120,2000,,,,,,,,,,,
D,37,1603,30,120,110,120,2000,,,,,,,,,,,
D,37,1603,40,120,110,120,2000,,,,,,,,,,,
D,37,1603,50,120,110,120,2000,,,,,,,,,,,
D,37,1603,60,120,110,120,2000,,,,,,,,,,,
D,37,1604,1,120,80,130,2000,,,,,,,,,,,
D,37,1604,2,120,80,80,2000,,,,,,,,,,,
D,37,1604,20,120,110,120,2000,,,,,,,,,,,
D,37,1604,30,120,110,120,2000,,,,,,,,,,,
D,37,1604,40,120,110,120,2000,,,,,,,,,,,
D,37,1604,50,120,110,120,2000,,,,,,,,,,,
D,37,1604,60,120,110,120,2000,,,,,,,,,,,
D,37,1605,1,120,80,130,2000,,,,,,,,,,,
D,37,1605,2,120,80,80,2000,,,,,,,,,,,
D,37,1605,20,120,110,120,2000,,,,,,,,,,,
D,37,1605,30,120,110,120,2000,,,,,,,,,,,
D,37,1605,40,120,110,120,2000,,,,,,,,,,,
D,37,1605,50,120,110,120,2000,,,,,,,,,,,
D,37,1605,60,120,110,120,2000,,,,,,,,,,,
D,37,1606,1,120,80,130,2000,,,,,,,,,,,
D,37,1606,2,120,80,80,2000,,,,,,,,,,,
D,37,1606,20,120,110,120,2000,,,,,,,,,,,
D,37,1606,30,120,110,120,2000,,,,,,,,,,,
D,37,1606,40,120,110,120,2000,,,,,,,,,,,
D,37,1606,50,120,110,120,2000,,,,,,,,,,,
D,37,1606,60,120,110,120,2000,,,,,,,,,,,
D,37,1701,1,120,80,130,2000,,,,,,,,,,,
D,37,1701,2,120,80,80,2000,,,,,,,,,,,
D,37,1701,20,120,110,120,2000,,,,,,,,,,,
D,37,1701,30,120,110,120,2000,,,,,,,,,,,
D,37,1701,40,120,110,120,2000,,,,,,,,,,,
D,37,1701,50,120,110,120,2000,,,,,,,,,,,
D,37,1701,60,120,110,120,2000,,,,,,,,,,,
D,37,1702,1,120,80,130,2000,,,,,,,,,,,
D,37,1702,2,120,80,80,2000,,,,,,,,,,,
D,37,1702,20,120,110,120,2000,,,,,,,,,,,
D,37,1702,30,120,110,120,2000,,,,,,,,,,,
D,37,1702,40,120,110,120,2000,,,,,,,,,,,
D,37,1702,50,120,110,120,2000,,,,,,,,,,,
D,37,1702,60,120,110,120,2000,,,,,,,,,,,
D,37,1703,1,120,80,130,2000,,,,,,,,,,,
D,37,1703,2,120,80,80,2000,,,,,,,,,,,
D,37,1703,20,120,110,120,2000,,,,,,,,,,,
D,37,1703,30,120,110,120,2000,,,,,,,,,,,
D,37,1703,40,120,110,120,2000,,,,,,,,,,,
D,37,1703,50,120,110,120,2000,,,,,,,,,,,
D,37,1703,60,120,110,120,2000,,,,,,,,,,,
D,37,1704,1,120,80,130,2000,,,,,,,,,,,
D,37,1704,2,120,80,80,2000,,,,,,,,,,,
D,37,1704,20,120,110,120,2000,,,,,,,,,,,
D,37,1704,30,120,110,120,2000,,,,,,,,,,,
D,37,1704,40,120,110,120,2000,,,,,,,,,,,
D,37,1704,50,120,110,120,2000,,,,,,,,,,,
D,37,1704,60,120,110,120,2000,,,,,,,,,,,
D,37,1705,1,120,80,130,2000,,,,,,,,,,,
D,37,1705,2,120,80,80,2000,,,,,,,,,,,
D,37,1705,20,120,110,120,2000,,,,,,,,,,,
D,37,1705,30,120,110,120,2000,,,,,,,,,,,
D,37,1705,40,120,110,120,2000,,,,,,,,,,,
D,37,1705,50,120,110,120,2000,,,,,,,,,,,
D,37,1705,60,120,110,120,2000,,,,,,,,,,,
D,37,1706,1,120,80,130,2000,,,,,,,,,,,
D,37,1706,2,120,80,80,2000,,,,,,,,,,,
D,37,1706,20,120,110,120,2000,,,,,,,,,,,
D,37,1706,30,120,110,120,2000,,,,,,,,,,,
D,37,1706,40,120,110,120,2000,,,,,,,,,,,
D,37,1706,50,120,110,120,2000,,,,,,,,,,,
D,37,1706,60,120,110,120,2000,,,,,,,,,,,
D,37,1801,1,120,80,130,2000,,,,,,,,,,,
D,37,1801,2,120,80,80,2000,,,,,,,,,,,
D,37,1801,20,120,110,120,2000,,,,,,,,,,,
D,37,1801,30,120,110,120,2000,,,,,,,,,,,
D,37,1801,40,120,110,120,2000,,,,,,,,,,,
D,37,1801,50,120,110,120,2000,,,,,,,,,,,
D,37,1801,60,120,110,120,2000,,,,,,,,,,,
D,37,1802,1,120,80,130,2000,,,,,,,,,,,
D,37,1802,2,120,80,80,2000,,,,,,,,,,,
D,37,1802,20,120,110,120,2000,,,,,,,,,,,
D,37,1802,30,120,110,120,2000,,,,,,,,,,,
D,37,1802,40,120,110,120,2000,,,,,,,,,,,
D,37,1802,50,120,110,120,2000,,,,,,,,,,,
D,37,1802,60,120,110,120,2000,,,,,,,,,,,
D,37,1803,1,120,80,130,2000,,,,,,,,,,,
D,37,1803,2,120,80,80,2000,,,,,,,,,,,
D,37,1803,20,120,110,120,2000,,,,,,,,,,,
D,37,1803,30,120,110,120,2000,,,,,,,,,,,
D,37,1803,40,120,110,120,2000,,,,,,,,,,,
D,37,1803,50,120,110,120,2000,,,,,,,,,,,
D,37,1803,60,120,110,120,2000,,,,,,,,,,,
D,37,1804,1,120,80,130,2000,,,,,,,,,,,
D,37,1804,2,120,80,80,2000,,,,,,,,,,,
D,37,1804,20,120,110,120,2000,,,,,,,,,,,
D,37,1804,30,120,110,120,2000,,,,,,,,,,,
D,37,1804,40,120,110,120,2000,,,,,,,,,,,
D,37,1804,50,120,110,120,2000,,,,,,,,,,,
D,37,1804,60,120,110,120,2000,,,,,,,,,,,
D,37,1805,1,120,80,130,2000,,,,,,,,,,,
D,37,1805,2,120,80,80,2000,,,,,,,,,,,
D,37,1805,20,120,110,120,2000,,,,,,,,,,,
D,37,1805,30,120,110,120,2000,,,,,,,,,,,
D,37,1805,40,120,110,120,2000,,,,,,,,,,,
D,37,1805,50,120,110,120,2000,,,,,,,,,,,
D,37,1805,60,120,110,120,2000,,,,,,,,,,,
D,37,1806,1,120,80,130,2000,,,,,,,,,,,
D,37,1806,2,120,80,80,2000,,,,,,,,,,,
D,37,1806,20,120,110,120,2000,,,,,,,,,,,
D,37,1806,30,120,110,120,2000,,,,,,,,,,,
D,37,1806,40,120,110,120,2000,,,,,,,,,,,
D,37,1806,50,120,110,120,2000,,,,,,,,,,,
D,37,1806,60,120,110,120,2000,,,,,,,,,,,
D,37,1901,1,120,80,130,2000,,,,,,,,,,,
D,37,1901,2,120,80,80,2000,,,,,,,,,,,
D,37,1901,20,120,110,120,2000,,,,,,,,,,,
D,37,1901,30,120,110,120,2000,,,,,,,,,,,
D,37,1901,40,120,110,120,2000,,,,,,,,,,,
D,37,1901,50,120,110,120,2000,,,,,,,,,,,
D,37,1901,60,120,110,120,2000,,,,,,,,,,,
D,37,1902,1,120,80,130,2000,,,,,,,,,,,
D,37,1902,2,120,80,80,2000,,,,,,,,,,,
D,37,1902,20,120,110,120,2000,,,,,,,,,,,
D,37,1902,30,120,110,120,2000,,,,,,,,,,,
D,37,1902,40,120,110,120,2000,,,,,,,,,,,
D,37,1902,50,120,110,120,2000,,,,,,,,,,,
D,37,1902,60,120,110,120,2000,,,,,,,,,,,
D,37,1903,1,120,80,130,2000,,,,,,,,,,,
D,37,1903,2,120,80,80,2000,,,,,,,,,,,
D,37,1903,20,120,110,120,2000,,,,,,,,,,,
D,37,1903,30,120,110,120,2000,,,,,,,,,,,
D,37,1903,40,120,110,120,2000,,,,,,,,,,,
D,37,1903,50,120,110,120,2000,,,,,,,,,,,
D,37,1903,60,120,110,120,2000,,,,,,,,,,,
D,37,1904,1,120,80,130,2000,,,,,,,,,,,
D,37,1904,2,120,80,80,2000,,,,,,,,,,,
D,37,1904,20,120,110,120,2000,,,,,,,,,,,
D,37,1904,30,120,110,120,2000,,,,,,,,,,,
D,37,1904,40,120,110,120,2000,,,,,,,,,,,
D,37,1904,50,120,110,120,2000,,,,,,,,,,,
D,37,1904,60,120,110,120,2000,,,,,,,,,,,
D,37,1905,1,120,80,130,2000,,,,,,,,,,,
D,37,1905,2,120,80,80,2000,,,,,,,,,,,
D,37,1905,20,120,110,120,2000,,,,,,,,,,,
D,37,1905,30,120,110,120,2000,,,,,,,,,,,
D,37,1905,40,120,110,120,2000,,,,,,,,,,,
D,37,1905,50,120,110,120,2000,,,,,,,,,,,
D,37,1905,60,120,110,120,2000,,,,,,,,,,,
D,37,1906,1,120,80,130,2000,,,,,,,,,,,
D,37,1906,2,120,80,80,2000,,,,,,,,,,,
D,37,1906,20,120,110,120,2000,,,,,,,,,,,
D,37,1906,30,120,110,120,2000,,,,,,,,,,,
D,37,1906,40,120,110,120,2000,,,,,,,,,,,
D,37,1906,50,120,110,120,2000,,,,,,,,,,,
D,37,1906,60,120,110,120,2000,,,,,,,,,,,
D,37,2001,1,120,80,130,2000,,,,,,,,,,,
D,37,2001,2,120,80,80,2000,,,,,,,,,,,
D,37,2001,20,120,110,120,2000,,,,,,,,,,,
D,37,2001,30,120,110,120,2000,,,,,,,,,,,
D,37,2001,40,120,110,120,2000,,,,,,,,,,,
D,37,2001,50,120,110,120,2000,,,,,,,,,,,
D,37,2001,60,120,110,120,2000,,,,,,,,,,,
D,37,2002,1,120,80,130,2000,,,,,,,,,,,
D,37,2002,2,120,80,80,2000,,,,,,,,,,,
D,37,2002,20,120,110,120,2000,,,,,,,,,,,
D,37,2002,30,120,110,120,2000,,,,,,,,,,,
D,37,2002,40,120,110,120,2000,,,,,,,,,,,
D,37,2002,50,120,110,120,2000,,,,,,,,,,,
D,37,2002,60,120,110,120,2000,,,,,,,,,,,
D,37,2003,1,120,80,130,2000,,,,,,,,,,,
D,37,2003,2,120,80,80,2000,,,,,,,,,,,
D,37,2003,20,120,110,120,2000,,,,,,,,,,,
D,37,2003,30,120,110,120,2000,,,,,,,,,,,
D,37,2003,40,120,110,120,2000,,,,,,,,,,,
D,37,2003,50,120,110,120,2000,,,,,,,,,,,
D,37,2003,60,120,110,120,2000,,,,,,,,,,,
D,37,2004,1,120,80,130,2000,,,,,,,,,,,
D,37,2004,2,120,80,80,2000,,,,,,,,,,,
D,37,2004,20,120,110,120,2000,,,,,,,,,,,
D,37,2004,30,120,110,120,2000,,,,,,,,,,,
D,37,2004,40,120,110,120,2000,,,,,,,,,,,
D,37,2004,50,120,110,120,2000,,,,,,,,,,,
D,37,2004,60,120,110,120,2000,,,,,,,,,,,
D,37,2005,1,120,80,130,2000,,,,,,,,,,,
D,37,2005,2,120,80,80,2000,,,,,,,,,,,
D,37,2005,20,120,110,120,2000,,,,,,,,,,,
D,37,2005,30,120,110,120,2000,,,,,,,,,,,
D,37,2005,40,120,110,120,2000,,,,,,,,,,,
D,37,2005,50,120,110,120,2000,,,,,,,,,,,
D,37,2005,60,120,110,120,2000,,,,,,,,,,,
D,37,2006,1,120,80,130,2000,,,,,,,,,,,
D,37,2006,2,120,80,80,2000,,,,,,,,,,,
D,37,2006,20,120,110,120,2000,,,,,,,,,,,
D,37,2006,30,120,110,120,2000,,,,,,,,,,,
D,37,2006,40,120,110,120,2000,,,,,,,,,,,
D,37,2006,50,120,110,120,2000,,,,,,,,,,,
D,37,2006,60,120,110,120,2000,,,,,,,,,,,
D,37,2101,1,120,80,130,2000,,,,,,,,,,,
D,37,2101,2,120,80,80,2000,,,,,,,,,,,
D,37,2101,20,120,110,120,2000,,,,,,,,,,,
D,37,2101,30,120,110,120,2000,,,,,,,,,,,
D,37,2101,40,120,110,120,2000,,,,,,,,,,,
D,37,2101,50,120,110,120,2000,,,,,,,,,,,
D,37,2101,60,120,110,120,2000,,,,,,,,,,,
D,37,2102,1,120,80,130,2000,,,,,,,,,,,
D,37,2102,2,120,80,80,2000,,,,,,,,,,,
